"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Lebanon","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","28.0",""
"Lebanon","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","28.3",""
"Lebanon","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","28.5",""
"Lebanon","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","28.6",""
"Lebanon","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","31.2",""
"Lebanon","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","32.6",""
"Lebanon","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","32.2",""
"Lebanon","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","31.6",""
"Lebanon","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","31.3",""
"Lebanon","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","30.4",""
"Lesotho","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","43.6",""
"Lesotho","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","43.9",""
"Lesotho","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","44.1",""
"Lesotho","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","44.3",""
"Lesotho","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","44.5",""
"Lesotho","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","44.6",""
"Lesotho","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","44.8",""
"Lesotho","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","45.0",""
"Lesotho","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","45.6",""
"Lesotho","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","45.9",""
"Lesotho","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","46.1",""
"Lesotho","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","46.0",""
"Lesotho","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Lesotho","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Lesotho","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Lesotho","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","46.4",""
"Lesotho","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","46.4",""
"Lesotho","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","46.4",""
"Lesotho","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","46.3",""
"Lesotho","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","46.1",""
"Lesotho","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","46.2",""
"Lesotho","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","46.0",""
"Liberia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Liberia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Liberia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Liberia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Liberia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Liberia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Liberia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Liberia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Liberia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Liberia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Liberia","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Liberia","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Liberia","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Liberia","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Libya","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","27.8",""
"Libya","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","26.9",""
"Libya","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","26.1",""
"Libya","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","24.5",""
"Libya","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","24.2",""
"Libya","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","23.8",""
"Libya","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","23.5",""
"Libya","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","22.8",""
"Libya","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","22.1",""
"Libya","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","21.4",""
"Libya","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","20.7",""
"Libya","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","20.0",""
"Libya","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","19.3",""
"Libya","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","18.6",""
"Libya","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","17.9",""
"Libya","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","17.4",""
"Libya","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","16.9",""
"Libya","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","16.4",""
"Libya","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","16.1",""
"Libya","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","15.7",""
"Libya","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","15.2",""
"Libya","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","14.9",""
"Lithuania","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","49.4",""
"Lithuania","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Lithuania","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","49.2",""
"Lithuania","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","49.4","1"
"Lithuania","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","49.1","1"
"Lithuania","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","49.0",""
"Lithuania","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Lithuania","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Lithuania","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","48.2","1"
"Lithuania","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","47.6","1"
"Lithuania","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","47.6",""
"Lithuania","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","47.6",""
"Lithuania","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","47.6",""
"Lithuania","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","47.7",""
"Lithuania","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","47.8",""
"Lithuania","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","47.9",""
"Lithuania","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","48.0","1"
"Lithuania","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","48.2",""
"Lithuania","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Lithuania","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Lithuania","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","48.9",""
"Lithuania","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","49.1",""
"Luxembourg","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","42.4",""
"Luxembourg","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","42.0",""
"Luxembourg","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","41.6",""
"Luxembourg","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","41.5","1"
"Luxembourg","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","40.0","1"
"Luxembourg","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","39.7","1"
"Luxembourg","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","39.7","1"
"Luxembourg","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","39.0","1"
"Luxembourg","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","37.9","1"
"Luxembourg","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","37.7","1"
"Luxembourg","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","36.6","1"
"Luxembourg","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","35.7","1"
"Luxembourg","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","37.2","1"
"Luxembourg","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","36.5","1"
"Luxembourg","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","37.1","1"
"Luxembourg","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","35.5","1"
"Luxembourg","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","35.2",""
"Luxembourg","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","34.6","1"
"Luxembourg","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","34.2","1"
"Luxembourg","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","34.8","1"
"Luxembourg","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","34.8","1"
"Luxembourg","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","34.8","1"
"Macau SAR","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","47.8",""
"Macau SAR","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","47.4",""
"Macau SAR","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","46.7",""
"Macau SAR","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","45.8","1"
"Macau SAR","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","46.6","1"
"Macau SAR","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","45.5","1"
"Macau SAR","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","45.0","1"
"Macau SAR","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","44.5",""
"Macau SAR","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","44.2","1"
"Macau SAR","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","43.9","1"
"Macau SAR","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","43.8","1"
"Macau SAR","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","42.6","1"
"Macau SAR","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","42.9","1"
"Macau SAR","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","42.4","1"
"Macau SAR","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","42.0","1"
"Macau SAR","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","40.6",""
"Macau SAR","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","40.6",""
"Macau SAR","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","40.0",""
"Macau SAR","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","38.9",""
"Macau SAR","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","38.7",""
"Macau SAR","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","37.8",""
"Macau SAR","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Macedonia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Macedonia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","39.1",""
"Macedonia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","39.0",""
"Macedonia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","40.1","1"
"Macedonia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","39.6","1"
"Macedonia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","39.2",""
"Macedonia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","38.9",""
"Macedonia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","38.6","1"
"Macedonia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","38.8",""
"Macedonia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","39.0",""
"Macedonia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","39.3","1"
"Macedonia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Macedonia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","39.4",""
"Macedonia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","39.5",""
"Macedonia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Macedonia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","39.9",""
"Macedonia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","40.1","1"
"Macedonia","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Macedonia","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Macedonia","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","38.9",""
"Macedonia","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","38.6",""
"Macedonia","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","38.2",""
"Madagascar","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Madagascar","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Madagascar","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","48.4",""
"Madagascar","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","48.4","1"
"Madagascar","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Madagascar","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Madagascar","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Madagascar","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Madagascar","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Madagascar","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Madagascar","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Madagascar","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","48.7",""
"Madagascar","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","48.8",""
"Madagascar","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","48.8",""
"Madagascar","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","48.9",""
"Madagascar","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","49.0",""
"Madagascar","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","49.2",""
"Madagascar","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Madagascar","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Madagascar","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","49.2",""
"Madagascar","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","49.2",""
"Madagascar","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Malawi","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Malawi","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","49.9",""
"Malawi","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","49.8",""
"Malawi","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","49.8",""
"Malawi","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","49.6",""
"Malawi","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","49.5",""
"Malawi","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","49.5",""
"Malawi","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","49.4",""
"Malawi","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","49.7",""
"Malawi","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","49.8",""
"Malawi","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","50.1",""
"Malawi","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","50.2",""
"Malawi","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","50.4",""
"Malawi","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","50.6",""
"Malawi","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","50.8",""
"Malawi","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","51.0",""
"Malawi","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Malaysia","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Malaysia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","35.8",""
"Malaysia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","35.6",""
"Malaysia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","35.2",""
"Malaysia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","35.2",""
"Malaysia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","35.2",""
"Malaysia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","35.2","1"
"Malaysia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","34.3","1"
"Malaysia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","34.1","1"
"Malaysia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","34.1",""
"Malaysia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","34.3",""
"Malaysia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Malaysia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Malaysia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","34.5",""
"Malaysia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","34.6",""
"Malaysia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","34.7",""
"Malaysia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","34.8","1"
"Malaysia","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","34.8",""
"Malaysia","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","34.7","1"
"Malaysia","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","34.9",""
"Malaysia","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","35.1",""
"Malaysia","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","35.1",""
"Maldives","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","39.8",""
"Maldives","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","39.3",""
"Maldives","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","37.8",""
"Maldives","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","35.6",""
"Maldives","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","35.1",""
"Maldives","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","34.0",""
"Maldives","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","33.3","1"
